,offensive.language,tweet_hashed
4204,0,"I, for one, welcome our new Eastern Panhandle overlords, and hope they do a better job than the yokels who got us here in the first place."
4205,1,These hoes ain't loyal#
4206,1,These hoes ain't loyal#
4207,1,These hoes ain't loyal#
4210,0,Really craving my arroz con pollo y habichuelas right now
4211,0,Really craving my arroz con pollo y habichuelas right now
4212,0,Really craving my arroz con pollo y habichuelas right now
4213,0,My True life episode comes on later on tonight at 8pm central time. True Life: I wanna be a tranny.
4214,1,My True life episode comes on later on tonight at 8pm central time. True Life: I wanna be a tranny.
4215,1,My True life episode comes on later on tonight at 8pm central time. True Life: I wanna be a tranny.
4216,0,"Sometimes, even I gotta tell these hoes to grow up smh"
4217,0,"Sometimes, even I gotta tell these hoes to grow up smh"
4218,0,"Sometimes, even I gotta tell these hoes to grow up smh"
4219,1,@###### ew queer white thirsty bitch
4220,1,@###### ew queer white thirsty bitch
4221,1,@###### ew queer white thirsty bitch
4222,1,RT @###### Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
4223,1,RT @###### Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
4224,1,RT @###### Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
4225,1,"If a spic ever talks to a white person and the white person kills them, it's self defense."
4226,1,"If a spic ever talks to a white person and the white person kills them, it's self defense."
4227,1,"If a spic ever talks to a white person and the white person kills them, it's self defense."
4228,0,"@###### @###### Its Perfection. My brain crossed wires or something, I dont know why I came up with Concentration,maybe the ghetto one"
4229,1,"@###### @###### Its Perfection. My brain crossed wires or something, I dont know why I came up with Concentration,maybe the ghetto one"
4230,0,"@###### @###### Its Perfection. My brain crossed wires or something, I dont know why I came up with Concentration,maybe the ghetto one"
4231,1,RT @###### At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
4232,1,RT @###### At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
4233,1,RT @###### At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
4234,1,RT @###### Don't watch me you beta watch your bitch nigga!
4235,1,RT @###### Don't watch me you beta watch your bitch nigga!
4236,1,RT @###### Don't watch me you beta watch your bitch nigga!
4237,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
4238,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
4239,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
4240,1,You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on
4241,1,You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on
4242,1,You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on
4243,1,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;
4244,0,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;
4245,1,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;
4246,1,My mom's a fucking cunt dude.
4247,1,My mom's a fucking cunt dude.
4248,1,My mom's a fucking cunt dude.
4249,0,auto tranny
4250,1,auto tranny
4251,0,auto tranny
4252,1,This guy is 100% retarded.
4253,1,This guy is 100% retarded.
4254,1,This guy is 100% retarded.
4255,1,@###### tag me pussy ill fite u
4256,1,@###### tag me pussy ill fite u
4257,1,@###### tag me pussy ill fite u
4258,0,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car
4259,0,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car
4260,0,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car
4261,1,@###### ugly dyke
4262,1,@###### ugly dyke
4263,1,@###### ugly dyke
4264,0,@###### you styl gotta get dem tweets off my nig
4265,1,@###### you styl gotta get dem tweets off my nig
4266,1,@###### you styl gotta get dem tweets off my nig
4267,1,@###### fuck you niggah you gay. Lol
4268,1,@###### fuck you niggah you gay. Lol
4269,1,@###### fuck you niggah you gay. Lol
4270,0,RT @###### @###### called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb
4271,0,RT @###### @###### called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb
4272,0,RT @###### @###### called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb
4273,1,@###### @###### bitch fuck that blog where u be at meet up and get your round
4274,1,@###### @###### bitch fuck that blog where u be at meet up and get your round
4275,1,@###### @###### bitch fuck that blog where u be at meet up and get your round
4276,0,"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?"
4277,0,"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?"
4278,0,"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?"
4279,1,Yasss bitch yass
4280,1,Yasss bitch yass
4281,1,Yasss bitch yass
4282,1,#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.
4283,1,#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.
4284,1,#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.
4285,1,RT @###### You a hoe if your cellphone bill more than $100 a month
4286,1,RT @###### You a hoe if your cellphone bill more than $100 a month
4287,0,RT @###### You a hoe if your cellphone bill more than $100 a month
4288,1,"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong."
4289,1,"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong."
4290,1,"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong."
4291,1,Lmao RT @###### If u live wit ya girl and u do dishes u a faggot
4292,1,Lmao RT @###### If u live wit ya girl and u do dishes u a faggot
4293,1,Lmao RT @###### If u live wit ya girl and u do dishes u a faggot
4294,1,Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit
4295,1,Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit
4296,1,Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit
4297,1,@###### I do not like talking to you faggot and I did but in a nicely way fag
4298,1,@###### I do not like talking to you faggot and I did but in a nicely way fag
4299,1,@###### I do not like talking to you faggot and I did but in a nicely way fag
4300,1,So many bitches in one sentence #fixitjesus
4301,1,So many bitches in one sentence #fixitjesus
4302,1,So many bitches in one sentence #fixitjesus
4303,1,RT @###### Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal
4304,1,RT @###### Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal
4305,1,RT @###### Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal
4306,0,"@###### @###### Hey @###### why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
4307,0,"@###### @###### Hey @###### why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
4308,0,"@###### @###### Hey @###### why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
4309,1,Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.
4310,1,Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.
4311,1,Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.
4312,1,@###### You are an ignorant cunt.
4313,1,@###### You are an ignorant cunt.
4314,1,@###### You are an ignorant cunt.
4315,1,@###### and who said I didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.
4316,1,@###### and who said I didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.
4317,1,@###### and who said I didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.
4318,1,@###### ugly emo trash go cut
4319,1,@###### ugly emo trash go cut
4320,1,@###### ugly emo trash go cut
4321,0,"damn I have nothing to tweet,nothing to complain or bitch about): lol"
4322,1,"damn I have nothing to tweet,nothing to complain or bitch about): lol"
4323,0,"damn I have nothing to tweet,nothing to complain or bitch about): lol"
4324,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!
4325,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!
4326,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!
4327,0,"RT @###### But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??"
4328,0,"RT @###### But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??"
4329,0,"RT @###### But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??"
4330,0,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions
4331,0,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions
4332,0,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions
4333,0,Wicked Oreo
4334,0,Wicked Oreo
4335,0,Wicked Oreo
4336,1,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
4337,1,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
4338,1,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
4339,1,@###### sal tryin 2 pull a K. Ferderline..lazy ass son of a bitch
4340,1,@###### sal tryin 2 pull a K. Ferderline..lazy ass son of a bitch
4341,1,@###### sal tryin 2 pull a K. Ferderline..lazy ass son of a bitch
4342,0,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez"
4343,0,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez"
4344,0,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez"
4345,1,RT @###### Karma is a bitch .... &#128524;
4346,1,RT @###### Karma is a bitch .... &#128524;
4347,1,RT @###### Karma is a bitch .... &#128524;
4350,0,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO
4351,0,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO
